mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0055847644805908205,0.000797474407028139,0.0023940563201904296,0.0004886363412838214,0.01,{'model__alpha': 0.01},-0.4548153978855966,-0.8048614874893503,-0.5251802204975967,-0.8548594784924111,-0.6616137691123413,-0.6602660706954592,0.154424357592031,5
0.004986572265625,0.0006308264087680043,0.0023935317993164064,0.0004887724246271469,0.1,{'model__alpha': 0.1},-0.34711192871036717,-0.42266661469413935,-0.41775457400462396,-0.5170271575998955,-0.5634436230431402,-0.4536007796104332,0.07703259577563676,3
0.004986953735351562,0.001092405751771152,0.002194118499755859,0.00039889827788347005,1.0,{'model__alpha': 1.0},-0.2866804351356104,-0.29387638325155946,-0.3183842490903811,-0.38921478521850456,-0.3973019019310812,-0.33709155092542736,0.047118812327132005,1
0.005385160446166992,0.0004887140533336281,0.0025930881500244142,0.0004886555308230838,10.0,{'model__alpha': 10.0},-0.375857106094846,-0.325266492496812,-0.3160565475163227,-0.4356377894234275,-0.47769662451366085,-0.3861029120090138,0.06253903086454614,2
0.004785966873168945,0.0007460892049759591,0.002196788787841797,0.0003978242151703695,100.0,{'model__alpha': 100.0},-0.7425479594429143,-0.44990092619555383,-0.43183359500829177,-0.39586364782221667,-0.9108710572718764,-0.5862034371481706,0.20420104371099107,4
