mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004587841033935547,0.0004888698496619966,0.002194118499755859,0.00039973317275607154,10.0,3,"{'model__alpha': 10.0, 'pca__n_components': 3}",-1.0360810789249861,-0.5185323571856263,-0.670361729281253,-0.4759296223294593,-1.2153380611900366,-0.7832485697822722,0.2925367169084048,5
0.003989362716674804,1.9073486328124998e-07,0.0017951488494873046,0.0003989219950512487,10.0,5,"{'model__alpha': 10.0, 'pca__n_components': 5}",-1.0098535043291639,-0.4586640886908073,-0.6834577368661092,-0.5079148290924713,-1.1813810331824353,-0.7682542384321975,0.28279217435164633,1
0.003989267349243164,9.536743164062499e-08,0.001595783233642578,0.0004884608318481088,10.0,8,"{'model__alpha': 10.0, 'pca__n_components': 8}",-1.0651023725564022,-0.49141642949220854,-0.7904734144116041,-0.4873420881357727,-1.168274635480839,-0.8005217880153653,0.28247961322244924,9
0.0041888713836669925,0.0003988266276264226,0.0013962745666503905,0.0004885387067869067,10.0,10,"{'model__alpha': 10.0, 'pca__n_components': 10}",-1.067718573173947,-0.5892457189342716,-0.7804126398226576,-0.5155241821081682,-1.1551278561047726,-0.8216057940287633,0.25344920578185876,10
0.003989267349243164,9.536743164062499e-08,0.001795196533203125,0.0003989458475937594,10.0,15,"{'model__alpha': 10.0, 'pca__n_components': 15}",-1.0700305088658928,-0.594402381084072,-0.7819181745896763,-0.5176182744110304,-1.1584776868564102,-0.8244894051614164,0.25328278470009297,12
0.003989267349243164,0.0006306756196193582,0.0015960693359375,0.000488889597435926,10.0,20,"{'model__alpha': 10.0, 'pca__n_components': 20}",-1.0699441671884184,-0.5943407453306772,-0.7819397713509184,-0.5176078492698442,-1.1585016412843787,-0.8244668348848474,0.25328536390412765,11
0.004188919067382812,0.00039892196655273433,0.0015955448150634765,0.000488558179399531,100.0,3,"{'model__alpha': 100.0, 'pca__n_components': 3}",-1.0903390716463273,-0.8622941161993803,-0.54077904280692,-0.6282443157497802,-1.228459808486582,-0.8700232709777979,0.26227251790993233,21
0.003989410400390625,1.7841612752790173e-07,0.0019946575164794924,1.784161275279017e-07,100.0,5,"{'model__alpha': 100.0, 'pca__n_components': 5}",-1.0844440942515305,-0.8249414346498084,-0.5462385243981368,-0.6410369185268942,-1.217985095291939,-0.8629292134236618,0.25538432843995423,18
0.003989124298095703,1.1680077279964342e-07,0.0013964653015136718,0.0004884803122198285,100.0,8,"{'model__alpha': 100.0, 'pca__n_components': 8}",-1.0967701450426315,-0.8076096715695065,-0.5591808950622769,-0.6247165545706905,-1.2119750256347088,-0.8600504583759628,0.25633637573528223,14
0.004188728332519531,0.00039889813538240604,0.001795196533203125,0.0003988266561317495,100.0,10,"{'model__alpha': 100.0, 'pca__n_components': 10}",-1.0970464567728873,-0.8172702684513586,-0.5585884606836665,-0.6267886511466693,-1.209513071168039,-0.8618413816445243,0.25510614864379166,17
