mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.009185600280761718,0.009406857400235278,0.0021944046020507812,0.0003992322915771071,0.01,{'model__alpha': 0.01},-0.36755036221220694,-0.4511047580317549,-0.3401518266983506,-0.4845199129071323,-0.5910558261157152,-0.446876537193032,0.08933686227770317,3
0.00418853759765625,0.0003989935313048969,0.002201080322265625,0.00039585784822969677,0.1,{'model__alpha': 0.1},-0.3176337910930462,-0.35672670270083834,-0.38995179792692886,-0.5342163864677982,-0.579942778152695,-0.4356942912682613,0.10274314249993803,2
0.0041866302490234375,0.00039923314586709177,0.001786518096923828,0.00040995680268307485,1.0,{'model__alpha': 1.0},-0.27211976096252455,-0.22885161508862484,-0.4270209356391988,-0.6762931847414699,-0.49576268643899096,-0.4200096365741618,0.16117179928654898,1
0.003988218307495117,1.8182445492684954e-06,0.001595926284790039,0.000489164611344318,10.0,{'model__alpha': 10.0},-0.4346617858506532,-0.520801572570424,-0.5137270799168391,-0.6704212290772532,-0.6326019922533924,-0.5544427319337124,0.08567012167659369,4
0.0037689685821533205,0.0003921040795098341,0.001594686508178711,0.0004892212278371096,100.0,{'model__alpha': 100.0},-0.7674218515655749,-0.5521591911044238,-0.6178643941186409,-0.4480741425889698,-1.0108760218086348,-0.6792791202372488,0.1955058223552742,5
