mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00566554069519043,0.0020242232169494037,0.001998567581176758,0.0006382778514152243,0.01,3,"{'model__alpha': 0.01, 'pca__n_components': 3}",-0.6004772266410823,-0.749359217991243,-0.6588759158977802,-0.46029796056775263,-0.8120982972498417,-0.65622172366954,0.12204320028003687,18
0.005385541915893554,0.0004884997964692402,0.001995372772216797,0.000632108822455981,0.01,5,"{'model__alpha': 0.01, 'pca__n_components': 5}",-0.5713955513003385,-0.7313154505403564,-0.7336178619044287,-0.3878914953452323,-0.6928292574504957,-0.6234099233081702,0.1317443443151616,13
0.004589605331420899,0.0004905186184174597,0.001992654800415039,4.160796996760079e-06,0.01,8,"{'model__alpha': 0.01, 'pca__n_components': 8}",-0.4733259959291094,-0.642184653472064,-0.5620978741607716,-1.0952354035799563,-0.6370144628504772,-0.6819716779984757,0.21554294926474651,26
0.004587745666503907,0.0004884997964692402,0.002194118499755859,0.0003987789581683787,0.01,10,"{'model__alpha': 0.01, 'pca__n_components': 10}",-0.3839172725562305,-0.6650939596554086,-0.5023728634322433,-1.1493368596225229,-0.6673777605707344,-0.6736197431674279,0.26064206932759343,22
0.004587793350219726,0.0004885387067869067,0.0019945621490478514,2.3360154559928687e-07,0.01,15,"{'model__alpha': 0.01, 'pca__n_components': 15}",-0.36330992369394915,-0.21705834018725242,-0.38668972143539193,-0.4755206374325903,-0.5303270828648267,-0.3945811411228021,0.1072685146335863,2
0.003989267349243164,9.536743164062499e-08,0.0019945144653320313,1.1680077279964343e-07,0.01,20,"{'model__alpha': 0.01, 'pca__n_components': 20}",-0.3814503896930419,-0.5732937805740435,-0.4084378711505425,-0.5355297555935609,-0.6314402359588808,-0.5060304065940139,0.09609025128204328,6
0.003989315032958985,1.1680077279964342e-07,0.0019945144653320313,1.9073486328124998e-07,0.1,3,"{'model__alpha': 0.1, 'pca__n_components': 3}",-0.6005981446131088,-0.7488622717427128,-0.6583542003930167,-0.4601393896853584,-0.8125344204615836,-0.6560976853791561,0.12211688261900495,17
0.004388141632080078,0.0004885776326209085,0.001795196533203125,0.00039894581909694896,0.1,5,"{'model__alpha': 0.1, 'pca__n_components': 5}",-0.571567622422027,-0.730859506186588,-0.733140578118352,-0.38757531465611683,-0.6935362700517472,-0.6233358582869661,0.13176455771148582,12
0.004388284683227539,0.000488558179399531,0.0015955924987792968,0.0004884997731965918,0.1,8,"{'model__alpha': 0.1, 'pca__n_components': 8}",-0.4732189111903304,-0.6419378828681956,-0.5623745898966682,-1.0902959239010128,-0.6363671558061815,-0.6808388927324778,0.2136754230645113,25
0.004986763000488281,3.015782985847835e-07,0.0015989303588867187,0.0004911640449438833,0.1,10,"{'model__alpha': 0.1, 'pca__n_components': 10}",-0.38423629011519866,-0.664935879917857,-0.5036696680035953,-1.1425458205706296,-0.6663974732059242,-0.6723570263626409,0.257929089252479,21
0.005186223983764648,0.00039892196655273433,0.001795053482055664,0.00039899350281149214,0.1,15,"{'model__alpha': 0.1, 'pca__n_components': 15}",-0.3295177221559646,-0.2103338242798755,-0.3941619614033158,-0.4963079400976008,-0.5239210959792119,-0.3908485087831937,0.11418231105921181,1
0.00438838005065918,0.000488675026697694,0.0017951011657714843,0.00039889816388262293,0.1,20,"{'model__alpha': 0.1, 'pca__n_components': 20}",-0.32304121574513783,-0.3802373496460845,-0.402724493084728,-0.5430323758782938,-0.591564976955312,-0.4481200822619112,0.10188064491980749,5
0.004787158966064453,0.000398969664516109,0.0015958309173583984,0.0004885971129893826,1.0,3,"{'model__alpha': 1.0, 'pca__n_components': 3}",-0.6018534887719788,-0.7439385891307719,-0.6532900006358001,-0.4586017105702262,-0.8168575546606206,-0.6549082687538795,0.12288829269597444,16
0.004986763000488281,0.00063082649166869,0.0021940231323242187,0.0007463274266754877,1.0,5,"{'model__alpha': 1.0, 'pca__n_components': 5}",-0.5733343765769324,-0.7263431560946633,-0.7284388159142368,-0.38457820434000756,-0.7004898286291682,-0.6226368763110016,0.13199453992923318,11
0.006382799148559571,0.0013526555458996262,0.0027929306030273437,0.0009776420814560092,1.0,8,"{'model__alpha': 1.0, 'pca__n_components': 8}",-0.4731083487758048,-0.6395763165748247,-0.5649751127903323,-1.0435528578490494,-0.6321108269624277,-0.6706646925904878,0.1958046310626042,20
0.0061835765838623045,0.0003984358790115003,0.002592658996582031,0.00048743810818553603,1.0,10,"{'model__alpha': 1.0, 'pca__n_components': 10}",-0.3899156344555604,-0.6627292393368233,-0.5150378386650706,-1.0822136090490886,-0.6594062043982608,-0.6618605051809607,0.23332998878825054,19
0.005584144592285156,0.00048795677650725943,0.002393484115600586,0.000488616573967537,1.0,15,"{'model__alpha': 1.0, 'pca__n_components': 15}",-0.28342258590239383,-0.28159939313081395,-0.42755992204079446,-0.6654746644855926,-0.501996784036711,-0.43201066991926124,0.14430888606162887,4
0.0051861763000488285,0.00039894704445795796,0.0019942283630371093,0.0006309021718458156,1.0,20,"{'model__alpha': 1.0, 'pca__n_components': 20}",-0.2722410470885708,-0.22694172915341398,-0.4282556492582587,-0.6770287260565898,-0.4971420703618015,-0.420321844383727,0.16197932397153228,3
0.004986810684204102,8.44957597096889e-07,0.001994609832763672,9.416779355111837e-07,10.0,3,"{'model__alpha': 10.0, 'pca__n_components': 3}",-0.617938089976566,-0.6991142127862768,-0.6155722227909589,-0.44748612313741865,-0.8565821753932248,-0.647338564816889,0.13287444685977975,15
0.004986572265625,1.784161275279017e-07,0.0017953872680664062,0.0003990412435060334,10.0,5,"{'model__alpha': 10.0, 'pca__n_components': 5}",-0.5941725396643219,-0.6851867249574558,-0.6891848388119615,-0.3669316480733399,-0.7605558598618503,-0.6192063222737858,0.13674743113215812,9
0.00458979606628418,0.0004903786008985901,0.0019928455352783204,3.7443104609299813e-06,10.0,8,"{'model__alpha': 10.0, 'pca__n_components': 8}",-0.5057942187853305,-0.6189948413836398,-0.5774768174230359,-0.7449261051700473,-0.6726434425630098,-0.6239670850650126,0.08142649058070503,14
0.004986286163330078,0.0006309019267775051,0.0019950389862060545,5.917393515582492e-07,10.0,10,"{'model__alpha': 10.0, 'pca__n_components': 10}",-0.4645945303509277,-0.6330694821415895,-0.5587040334684799,-0.7542300187988417,-0.688452785549405,-0.6198101700618487,0.10077913324941273,10
0.004986810684204102,1.784161275279017e-07,0.0015956401824951173,0.0004886360620900065,10.0,15,"{'model__alpha': 10.0, 'pca__n_components': 15}",-0.4361186683646193,-0.5292073541320637,-0.513984464592799,-0.6700198960110156,-0.6364344447152718,-0.5571529655631539,0.0852270786756162,8
0.004986715316772461,2.3360154559928684e-07,0.0019948482513427734,5.43678009557313e-07,10.0,20,"{'model__alpha': 10.0, 'pca__n_components': 20}",-0.4346290648300451,-0.5205376885004055,-0.5137823297458686,-0.6704756898799085,-0.6327055864246165,-0.5544260718761689,0.08572847302517476,7
0.004987049102783203,0.0006306757097503432,0.00199432373046875,2.3360154559928684e-07,100.0,3,"{'model__alpha': 100.0, 'pca__n_components': 3}",-0.806330140094147,-0.5717869006024123,-0.6159276322089127,-0.5028513469833845,-1.0735812141500176,-0.7140954468077749,0.20603396196942367,30
0.0057847023010253905,0.0013228375019060607,0.002393293380737305,0.0004887727270027227,100.0,5,"{'model__alpha': 100.0, 'pca__n_components': 5}",-0.7988778200814014,-0.5717191928869589,-0.6472308589554266,-0.45860089215296396,-1.0355546176756396,-0.7023966763504781,0.19992952830902705,29
0.005783843994140625,0.0007449645006565261,0.002393674850463867,0.0004885582724789895,100.0,8,"{'model__alpha': 100.0, 'pca__n_components': 8}",-0.774943602016444,-0.5605982025869971,-0.6253457322623868,-0.45158541859118384,-1.0138836939233995,-0.6852713298760822,0.19481826056406212,28
0.0049932003021240234,1.1812672204861672e-05,0.0019986629486083984,1.4953996449057312e-05,100.0,10,"{'model__alpha': 100.0, 'pca__n_components': 10}",-0.7690262952030162,-0.5601231987506251,-0.6236741606997426,-0.45052724594163923,-1.0159855305362877,-0.6838672862262621,0.19541646346167235,27
0.005579328536987305,0.0010155826926267065,0.002594184875488281,0.0005024009431313274,100.0,15,"{'model__alpha': 100.0, 'pca__n_components': 15}",-0.7674904274481033,-0.552482267374082,-0.6178929189136327,-0.4483578001874415,-1.0113347179349623,-0.6795116263716443,0.19555676825372909,24
0.005580282211303711,0.0004867994933474962,0.0025931358337402343,0.000798213490359656,100.0,20,"{'model__alpha': 100.0, 'pca__n_components': 20}",-0.7674190682609399,-0.5521561015188128,-0.6178664296511848,-0.448074539879506,-1.0108888611014673,-0.6792810000823822,0.19551010668888266,23
