mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.22000436782836913,0.010494221820474322,0.04707469940185547,0.0007481634973707548,,sqrt,1,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.48253334600373404,-0.6837238246858597,-0.35779873827538616,-0.4000939433298587,-0.8354253629007052,-0.5519150430391088,0.18071871090885006,34
0.4194758892059326,0.01968167994708243,0.07879042625427246,0.0008921233417919034,,sqrt,1,600,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.47901446538869885,-0.6931447715683965,-0.34701701458821615,-0.3786376183862407,-0.8503890719080605,-0.5496405883679225,0.19304376632702766,32
0.2198108196258545,0.0004888316448033427,0.047673368453979494,0.00039858842298215317,,sqrt,2,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.5784732083410714,-0.6734946832943663,-0.38903804701923955,-0.389522548032442,-0.9333808552458094,-0.5927818683865858,0.20275742262534452,43
0.4150856494903564,0.015040721509920084,0.07918930053710938,0.0004886171789113945,,sqrt,2,600,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.5766845620745639,-0.6819221148140588,-0.39836588535482825,-0.39313388420126344,-0.9166003879726192,-0.5933413668834667,0.19530430987828779,46
0.20724825859069823,0.005690167786348448,0.04806818962097168,0.0007521893533037784,,sqrt,4,300,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.7301292469912354,-0.9608217280319589,-0.5766250298544255,-0.4656549095544097,-1.0235955113355704,-0.75136528515352,0.2147542047896741,49
0.40730938911437986,0.017223623518071822,0.073006010055542,0.007914029339548078,,sqrt,4,600,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.7190553329479057,-0.9760195020632163,-0.564428357178819,-0.47207600655044585,-1.0465127694306193,-0.7556183936342012,0.22426901666812582,52
0.21263279914855956,0.01738093633771695,0.04806966781616211,0.0003998720529178325,,0.5,1,300,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.4643789001012669,-0.6710485177633312,-0.3139658381485244,-0.3507851304563882,-0.7513040298776616,-0.5102964832694344,0.17321886297392106,1
0.39953012466430665,0.007688862986282624,0.08257970809936524,0.007091016461206504,,0.5,1,600,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.4715100980008233,-0.6788360989472648,-0.31835291315289815,-0.35750223091390704,-0.7457882056967177,-0.5143979093423222,0.17057001275113629,2
0.2208078384399414,0.010123546902433332,0.04773082733154297,0.00028486251831054686,,0.5,2,300,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.4800124433401744,-0.62191920360208,-0.33206344649705893,-0.35032991419276427,-0.8321225302812071,-0.5232895075826569,0.18625841431697243,7
0.4066807746887207,0.009734175454907167,0.07380242347717285,0.008175705999179902,,0.5,2,600,"{'model__max_depth': None, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.48231281650930463,-0.6324447313431265,-0.33009658856859964,-0.3538052016308494,-0.8160124662129977,-0.5229343608529755,0.18183975685749215,5
