mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5702738761901855,0.012700390171924612,0.07959866523742676,0.0007643120012538648,5,1.0,1,600,"{'model__max_depth': 5, 'model__max_features': 1.0, 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.7307742811433326,-0.7845911251894034,-0.5356756248704477,-0.4786051495368691,-0.8322215151111169,-0.6723735391702339,0.1398480012602214,32
0.29866514205932615,0.0019082116773208038,0.05087161064147949,0.0064903603167977605,5,1.0,2,300,"{'model__max_depth': 5, 'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6818932500706522,-0.7930930176109505,-0.5690130299592145,-0.48134277718722307,-0.8378886627617632,-0.6726461475179607,0.13359255130415026,33
0.5710611820220948,0.017379402347511407,0.0765613079071045,0.005976010105120288,5,1.0,2,600,"{'model__max_depth': 5, 'model__max_features': 1.0, 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.7123744285353415,-0.7809319978964893,-0.5444510767956238,-0.46407607117719135,-0.825912251810858,-0.6655491652431007,0.13890880284932938,24
0.2962507724761963,0.007212927708925306,0.04779901504516602,0.00015078678188416356,5,1.0,4,300,"{'model__max_depth': 5, 'model__max_features': 1.0, 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.7075535285210297,-0.9161737661777761,-0.6477393113921633,-0.5481100855050905,-0.9713025857352988,-0.7581758554662716,0.16079354521008268,46
0.562899398803711,0.00775814023337337,0.08257565498352051,0.01157865531184689,5,1.0,4,600,"{'model__max_depth': 5, 'model__max_features': 1.0, 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.7153060530747444,-0.9162933022274634,-0.6364313077323965,-0.5221684962982903,-0.9731444211890803,-0.7526687161043949,0.16936351244639625,43
0.2880233287811279,0.006657898282098905,0.047418403625488284,0.0005622378096057132,10,sqrt,1,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6532615748104039,-0.8133829926174113,-0.4547446986844337,-0.3763982911687919,-0.9842031431839726,-0.6563981400930027,0.22413131322724775,7
0.5571122169494629,0.008841828978794451,0.0775902271270752,0.002984539272836741,10,sqrt,1,600,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 600}",-0.655690978919741,-0.8205031399762948,-0.46359026379077145,-0.3765072142338107,-0.9672293428089661,-0.6567041879459168,0.21865970221397607,8
0.29361438751220703,0.007714650522607917,0.04767251014709473,0.0003989935313048969,10,sqrt,2,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 300}",-0.6639342296737167,-0.8288888627117128,-0.4666621454698112,-0.37362287526375837,-1.0250341294118581,-0.6716284485061715,0.2368561256289921,30
0.5537357330322266,0.009445126659002009,0.07320036888122558,0.007686152610822008,10,sqrt,2,600,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__n_estimators': 600}",-0.6459573598123557,-0.8371446730114372,-0.4684615634876397,-0.372744863105445,-0.9947038126560306,-0.6638024544145816,0.22923100408203337,20
0.28168864250183107,0.01171081627359474,0.04732213020324707,0.0004709456453661957,10,sqrt,4,300,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 300}",-0.736708067727304,-1.0117489623499847,-0.5509177663921785,-0.47306597427586244,-1.0639064724345155,-0.767269448635969,0.23751273197545497,53
0.5213457107543945,0.008563054820867532,0.06350436210632324,0.000614625813645897,10,sqrt,4,600,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__n_estimators': 600}",-0.7291438552582052,-1.011527893001072,-0.5543600504649899,-0.46064939431053165,-1.0669949426844687,-0.7645352271438535,0.2409398306652127,49
0.2809227466583252,0.011920243656106232,0.047116661071777345,0.0006170873929597119,10,0.5,1,300,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 300}",-0.6697390751379746,-0.8046014114913239,-0.5330166042998798,-0.41102549659893145,-0.8581062932753023,-0.6552977761606824,0.16628472738485223,6
