mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0037868499755859377,0.00039761901829422946,0.0019967079162597655,3.60761267077975e-06,1,{'model__n_components': 1},-0.9175003513395493,-0.3690299613845013,-0.7381167677403209,-0.502696027717252,-1.2700500133888013,-0.7594786243140849,0.317646910505544,1
0.0035905361175537108,0.0004885776558898482,0.0015956878662109375,0.0004884803122198285,2,{'model__n_components': 2},-1.0529339837237144,-0.45290172654196503,-0.7524350670853999,-0.45044725063360264,-1.173701439335147,-0.7764838934639657,0.2985933985943979,2
0.003989315032958985,1.9073486328124998e-07,0.0015956878662109375,0.0004885776558898482,3,{'model__n_components': 3},-1.0939947857058892,-0.49615543010260993,-0.8757780191346716,-0.5951192188800698,-1.1839449991097986,-0.8489984905866079,0.2690287721702877,3
0.0041888713836669925,0.00039894581909694896,0.0015956878662109375,0.0004885776558898482,4,{'model__n_components': 4},-1.1276343774132904,-0.7069000715524298,-0.9520590668872347,-0.5414302159345032,-1.199182974340955,-0.9054413412256826,0.24889750492946633,4
0.004188823699951172,0.0003988504516678635,0.0019946575164794924,1.784161275279017e-07,5,{'model__n_components': 5},-1.1360485731555638,-0.9870226558439815,-0.9805147747684017,-0.5697270795799012,-1.1812078805351147,-0.9709041927765927,0.21577560183964048,5
0.004587745666503907,0.0004885971129893826,0.00139617919921875,0.000488616573967537,6,{'model__n_components': 6},-1.1248017736741873,-1.10309865173832,-0.9783786168560975,-0.5624181555694688,-1.19638322244225,-0.9930160840560646,0.22648296365687462,7
0.004587602615356445,0.0004884803122198285,0.0013964653015136718,0.0004884803122198285,7,{'model__n_components': 7},-1.1200198468275087,-1.0998712933835613,-0.9431269835330618,-0.6381972879962029,-1.1509325978004175,-0.9904296019081503,0.19017753167530352,6
0.004787015914916992,0.0007461744855111332,0.001994895935058594,9.536743164062499e-08,8,{'model__n_components': 8},-1.1512182059587135,-1.1819965278819766,-0.8826886974291192,-0.682672765247948,-1.1876730797099107,-1.0172498552455336,0.2020799816501233,8
