mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.011449480056762695,0.015424013458519537,0.001802206039428711,0.00038528492545104653,0.01,{'model__alpha': 0.01},-0.7280248846426867,-0.20834943517064192,-0.37542082373315466,-0.6036110426246374,-0.5757863746285837,-0.49823851215994086,0.18386880087550195,2
0.003989267349243164,9.536743164062499e-08,0.0015957355499267578,0.000488616573967537,0.1,{'model__alpha': 0.1},-0.543943091103195,-0.22532348143226022,-0.2985557745555578,-0.6471454887134328,-0.5071911005113333,-0.4444317872631558,0.15762127807789916,1
0.003989315032958985,1.1680077279964342e-07,0.001795196533203125,0.00039894584759375934,1.0,{'model__alpha': 1.0},-0.6024753583366516,-0.3585490580432478,-0.3770642819203516,-0.7680299822485498,-0.4437869623461931,-0.5099811285789988,0.1549997555961364,3
0.004188823699951172,0.0003988504516678635,0.0013962268829345703,0.0004885776791587868,10.0,{'model__alpha': 10.0},-1.1734399421896675,-0.598362956618119,-0.5357037978171116,-0.829904046089557,-0.6912764000266527,-0.7657374285482217,0.22663310628677208,4
0.003789806365966797,0.00039894581909694896,0.001595783233642578,0.000488558179399531,100.0,{'model__alpha': 100.0},-1.3557921523102587,-0.8873201338164665,-0.4816657155356441,-0.828891630198665,-0.9382602191415509,-0.8983859702005169,0.27907635436774286,5
