ligando,proteina,y_ligando_proteina,MolWt,ExactMolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumHeavyAtoms,NumAtoms,FractionCSP3,NumRings,FormalCharge,Chi0n,Chi1n,Kappa1,Kappa2,LabuteASA,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,n_layerposition,mem_distribution_mean,mem_distribution_min,mem_distribution_max,mem_distribution_center,mem_distribution_argmax_depth,mem_distribution_argmin_depth,mem_free_energy_mean,mem_free_energy_min,mem_free_energy_max,mem_free_energy_center,mem_free_energy_argmax_depth,mem_free_energy_argmin_depth,mem_meanentropy_mean,mem_meanentropy_min,mem_meanentropy_max,mem_meanentropy_center,mem_meanentropy_argmax_depth,mem_meanentropy_argmin_depth,mem_distribution_sum,mem_distribution_nonzero_center,mem_free_energy_barrier,mem_logP,mem_logP_kg_l,mem_logPerm,mem_diffusion_E9_mean,mem_diffusion_E9_min,mem_diffusion_E9_max,mem_diffusion_E9_center,mem_diffusion_E9_argmax_depth,mem_diffusion_E9_argmin_depth,nanoparticula,E_nano_proteina,n_energias_detectadas,archivo_dlg_nano_proteina,z_ligando_proteina,score_ligando_proteina,z_nano_proteina,score_nano_proteina,score_contextual,score_contextual_medio
Curcumin,1hzh,-7.302,368.38499999999976,368.1259883600005,3.3699000000000026,93.06000000000002,2,6,10,27,47,0.1428571428571428,2,0,32.94948974278318,16.44948974278318,5.986990856843829,9.238837190939822,184.805122973866,0.7615809687863934,0.9961565907027272,0.0009057678071703,0.0875902209126081,0.9707587707958149,1071.7523443767743,11878.186601022362,12235.981747849455,5.846728789778548,0.1211230114511974,30.0,0.0333333333333334,3.8284384430632e-07,0.23559919956057,3.8284384430632e-07,21.06,0.57,-0.5586561081193829,-3.930223035931,4.2854813189663,4.2854813189663,0.57,21.06,8.715715638638333,0.0747026723,30.0,1.0,,,1.0000000000000049,1.0,8.215704354897301,2.26609154,2.16148606,-2.2559156,0.0894761943823433,3.1448942446252e-05,0.33745359107205,0.063411614322045,33.58,16.51,ZnO_12_0,-7.38,22.0,ZnO_12_0_1hzh.dlg,-1.8050752661848077,1.8050752661848077,-1.4142116419366457,1.4142116419366457,3.2192869081214535,1.6096434540607267
Curcumin,2hav,-8.929,368.38499999999976,368.1259883600005,3.3699000000000026,93.06000000000002,2,6,10,27,47,0.1428571428571428,2,0,32.94948974278318,16.44948974278318,5.986990856843829,9.238837190939822,184.805122973866,0.7615809687863934,0.9961565907027272,0.0009057678071703,0.0875902209126081,0.9707587707958149,1071.7523443767743,11878.186601022362,12235.981747849455,5.846728789778548,0.1211230114511974,30.0,0.0333333333333334,3.8284384430632e-07,0.23559919956057,3.8284384430632e-07,21.06,0.57,-0.5586561081193829,-3.930223035931,4.2854813189663,4.2854813189663,0.57,21.06,8.715715638638333,0.0747026723,30.0,1.0,,,1.0000000000000049,1.0,8.215704354897301,2.26609154,2.16148606,-2.2559156,0.0894761943823433,3.1448942446252e-05,0.33745359107205,0.063411614322045,33.58,16.51,Ag_13,-2.17,23.0,Ag_13_2hav.dlg,-2.2636449297002157,2.2636449297002157,0.7360514352688697,-0.7360514352688697,1.527593494431346,0.763796747215673
Curcumin,2hav,-8.929,368.38499999999976,368.1259883600005,3.3699000000000026,93.06000000000002,2,6,10,27,47,0.1428571428571428,2,0,32.94948974278318,16.44948974278318,5.986990856843829,9.238837190939822,184.805122973866,0.7615809687863934,0.9961565907027272,0.0009057678071703,0.0875902209126081,0.9707587707958149,1071.7523443767743,11878.186601022362,12235.981747849455,5.846728789778548,0.1211230114511974,30.0,0.0333333333333334,3.8284384430632e-07,0.23559919956057,3.8284384430632e-07,21.06,0.57,-0.5586561081193829,-3.930223035931,4.2854813189663,4.2854813189663,0.57,21.06,8.715715638638333,0.0747026723,30.0,1.0,,,1.0000000000000049,1.0,8.215704354897301,2.26609154,2.16148606,-2.2559156,0.0894761943823433,3.1448942446252e-05,0.33745359107205,0.063411614322045,33.58,16.51,Au_13,-2.34,21.0,Au_13_2hav.dlg,-2.2636449297002157,2.2636449297002157,0.6777616476932294,-0.6777616476932294,1.5858832820069861,0.7929416410034931
Curcumin,2hav,-8.929,368.38499999999976,368.1259883600005,3.3699000000000026,93.06000000000002,2,6,10,27,47,0.1428571428571428,2,0,32.94948974278318,16.44948974278318,5.986990856843829,9.238837190939822,184.805122973866,0.7615809687863934,0.9961565907027272,0.0009057678071703,0.0875902209126081,0.9707587707958149,1071.7523443767743,11878.186601022362,12235.981747849455,5.846728789778548,0.1211230114511974,30.0,0.0333333333333334,3.8284384430632e-07,0.23559919956057,3.8284384430632e-07,21.06,0.57,-0.5586561081193829,-3.930223035931,4.2854813189663,4.2854813189663,0.57,21.06,8.715715638638333,0.0747026723,30.0,1.0,,,1.0000000000000049,1.0,8.215704354897301,2.26609154,2.16148606,-2.2559156,0.0894761943823433,3.1448942446252e-05,0.33745359107205,0.063411614322045,33.58,16.51,ZnO_12_0,-8.44,21.0,ZnO_12_0_2hav.dlg,-2.2636449297002157,2.2636449297002157,-1.4138130829620992,1.4138130829620992,3.677458012662315,1.8387290063311574
Curcumin,3ghg,-7.493,368.38499999999976,368.1259883600005,3.3699000000000026,93.06000000000002,2,6,10,27,47,0.1428571428571428,2,0,32.94948974278318,16.44948974278318,5.986990856843829,9.238837190939822,184.805122973866,0.7615809687863934,0.9961565907027272,0.0009057678071703,0.0875902209126081,0.9707587707958149,1071.7523443767743,11878.186601022362,12235.981747849455,5.846728789778548,0.1211230114511974,30.0,0.0333333333333334,3.8284384430632e-07,0.23559919956057,3.8284384430632e-07,21.06,0.57,-0.5586561081193829,-3.930223035931,4.2854813189663,4.2854813189663,0.57,21.06,8.715715638638333,0.0747026723,30.0,1.0,,,1.0000000000000049,1.0,8.215704354897301,2.26609154,2.16148606,-2.2559156,0.0894761943823433,3.1448942446252e-05,0.33745359107205,0.063411614322045,33.58,16.51,,,,,-2.237802775501567,2.237802775501567,,,,
Cysteamine_2-aminoethanethiol,1ao6,-2.571,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,Ag_13,-2.24,22.0,Ag_13_1ao6.dlg,1.4911911196024403,-1.4911911196024403,0.7264062428081293,-0.7264062428081293,-2.2175973624105696,-1.1087986812052848
Cysteamine_2-aminoethanethiol,1ao6,-2.571,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,Au_13,-2.34,22.0,Au_13_1ao6.dlg,1.4911911196024403,-1.4911911196024403,0.6876301088504001,-0.6876301088504001,-2.1788212284528403,-1.0894106142264202
Cysteamine_2-aminoethanethiol,1ao6,-2.571,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,ZnO_12_0,-7.76,22.0,ZnO_12_0_1ao6.dlg,1.4911911196024403,-1.4911911196024403,-1.4140363516585295,1.4140363516585295,-0.07715476794391085,-0.038577383971955426
Cysteamine_2-aminoethanethiol,1hzh,-2.616,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,Ag_13,-2.13,20.0,Ag_13_1hzh.dlg,1.4535464525804231,-1.4535464525804231,0.7050874408894409,-0.7050874408894409,-2.158633893469864,-1.079316946734932
Cysteamine_2-aminoethanethiol,1hzh,-2.616,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,Au_13,-2.12,19.0,Au_13_1hzh.dlg,1.4535464525804231,-1.4535464525804231,0.7091242010472047,-0.7091242010472047,-2.162670653627628,-1.081335326813814
Cysteamine_2-aminoethanethiol,1hzh,-2.616,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,ZnO_12_0,-7.38,22.0,ZnO_12_0_1hzh.dlg,1.4535464525804231,-1.4535464525804231,-1.4142116419366457,1.4142116419366457,-0.03933481064377742,-0.01966740532188871
Cysteamine_2-aminoethanethiol,2hav,-2.68,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,Ag_13,-2.17,23.0,Ag_13_2hav.dlg,1.479807306906427,-1.479807306906427,0.7360514352688697,-0.7360514352688697,-2.2158587421752967,-1.1079293710876483
Cysteamine_2-aminoethanethiol,2hav,-2.68,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,Au_13,-2.34,21.0,Au_13_2hav.dlg,1.479807306906427,-1.479807306906427,0.6777616476932294,-0.6777616476932294,-2.1575689545996566,-1.0787844772998283
Cysteamine_2-aminoethanethiol,2hav,-2.68,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,ZnO_12_0,-8.44,21.0,ZnO_12_0_2hav.dlg,1.479807306906427,-1.479807306906427,-1.4138130829620992,1.4138130829620992,-0.06599422394432786,-0.03299711197216393
Cysteamine_2-aminoethanethiol,3ghg,-2.44,77.15199999999997,77.029920224,-0.1250999999999998,26.02,2,2,3,4,11,1.0,0,0,8.855461885963821,3.9804064244456896,0.4442382269904538,3.3099999999999983,41.23095313609625,0.4567144996692571,0.9724364126434936,0.0202324819146774,0.233168229750653,0.8527718914701212,42.14865457764159,154.15130923082168,180.76499797041296,1.563217818895863,0.3383801244894331,30.0,0.0333333333333332,0.0012271341010633,0.063222788001733,0.0012271341010633,25.61,0.57,0.2517431649523298,-0.3697578858657,2.059809431312,2.059809431312,0.57,25.61,7.8039042984534,0.000234528404,30.0,1.0,,,0.999999999999998,1.0,2.4295673171777,0.05776919,-0.04683629,-1.8788397,0.3756393682900649,0.0001308402073405,1.4378244150773,0.23536008577618,33.58,16.51,,,,,1.4382757110424567,-1.4382757110424567,,,,
D-Galactose,1ao6,-4.806,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,Ag_13,-2.24,22.0,Ag_13_1ao6.dlg,-0.0032170366793460616,0.0032170366793460616,0.7264062428081293,-0.7264062428081293,-0.7231892061287832,-0.3615946030643916
D-Galactose,1ao6,-4.806,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,Au_13,-2.34,22.0,Au_13_1ao6.dlg,-0.0032170366793460616,0.0032170366793460616,0.6876301088504001,-0.6876301088504001,-0.6844130721710541,-0.34220653608552704
D-Galactose,1ao6,-4.806,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,ZnO_12_0,-7.76,22.0,ZnO_12_0_1ao6.dlg,-0.0032170366793460616,0.0032170366793460616,-1.4140363516585295,1.4140363516585295,1.4172533883378755,0.7086266941689378
D-Galactose,1hzh,-5.085,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,Ag_13,-2.13,20.0,Ag_13_1hzh.dlg,-0.2633841969354444,0.2633841969354444,0.7050874408894409,-0.7050874408894409,-0.44170324395399646,-0.22085162197699823
D-Galactose,1hzh,-5.085,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,Au_13,-2.12,19.0,Au_13_1hzh.dlg,-0.2633841969354444,0.2633841969354444,0.7091242010472047,-0.7091242010472047,-0.44574000411176035,-0.22287000205588017
D-Galactose,1hzh,-5.085,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,ZnO_12_0,-7.38,22.0,ZnO_12_0_1hzh.dlg,-0.2633841969354444,0.2633841969354444,-1.4142116419366457,1.4142116419366457,1.6775958388720902,0.8387979194360451
D-Galactose,2hav,-5.792,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,Ag_13,-2.17,23.0,Ag_13_2hav.dlg,-0.38443070882726965,0.38443070882726965,0.7360514352688697,-0.7360514352688697,-0.3516207264416001,-0.17581036322080004
D-Galactose,2hav,-5.792,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,Au_13,-2.34,21.0,Au_13_2hav.dlg,-0.38443070882726965,0.38443070882726965,0.6777616476932294,-0.6777616476932294,-0.2933309388659598,-0.1466654694329799
D-Galactose,2hav,-5.792,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,ZnO_12_0,-8.44,21.0,ZnO_12_0_2hav.dlg,-0.38443070882726965,0.38443070882726965,-1.4138130829620992,1.4138130829620992,1.7982437917893688,0.8991218958946844
D-Galactose,3ghg,-4.424,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.1244836842322806,0.8462742285694842,0.0023579878418863,0.5327475293787145,0.919206002583091,389.8264385654024,672.609036240466,731.728289796134,2.2314732111333577,0.5087152045722942,30.0,0.0333333333333335,1.8834918340606997e-12,0.13021368936883,1.8834918340606997e-12,23.34,0.57,3.094113528986954,-1.1378346552349,14.245370000293,14.245370000293,0.57,23.34,7.900495317669618,0.000598179167,30.0,1.0,,,1.0000000000000058,1.0,15.3832046555279,0.42167428,0.3170688,-8.42678642,0.2509919134302473,8.4474472860964e-05,0.95430063979391,0.17260461745887,33.58,16.51,,,,,-0.005092529072988368,0.005092529072988368,,,,
D-Glucose,1ao6,-4.905,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.2234877476857359,0.9133710804614948,0.0022900042041652,0.4071280749059213,0.824111646065255,359.87342056678347,728.4584269138358,883.9317225910854,2.339608083920114,0.3870450329174273,30.0,0.0333333333333332,2.6644023902747e-13,0.11677002630876,2.6644023902747e-13,22.2,0.57,3.311877783641869,-1.2086645288164,15.312757323101,15.312757323101,0.57,22.2,7.877172815511567,0.000705506594,30.0,1.0,,,0.999999999999998,1.0,16.5214218519174,0.54999656,0.44539108,-9.18439111,0.2464444000337891,8.2045797136538e-05,0.93679174558087,0.17042024430143,33.58,16.51,Ag_13,-2.24,22.0,Ag_13_1ao6.dlg,-0.06941229729317029,0.06941229729317029,0.7264062428081293,-0.7264062428081293,-0.6569939455149589,-0.32849697275747947
D-Glucose,1ao6,-4.905,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.2234877476857359,0.9133710804614948,0.0022900042041652,0.4071280749059213,0.824111646065255,359.87342056678347,728.4584269138358,883.9317225910854,2.339608083920114,0.3870450329174273,30.0,0.0333333333333332,2.6644023902747e-13,0.11677002630876,2.6644023902747e-13,22.2,0.57,3.311877783641869,-1.2086645288164,15.312757323101,15.312757323101,0.57,22.2,7.877172815511567,0.000705506594,30.0,1.0,,,0.999999999999998,1.0,16.5214218519174,0.54999656,0.44539108,-9.18439111,0.2464444000337891,8.2045797136538e-05,0.93679174558087,0.17042024430143,33.58,16.51,Au_13,-2.34,22.0,Au_13_1ao6.dlg,-0.06941229729317029,0.06941229729317029,0.6876301088504001,-0.6876301088504001,-0.6182178115572298,-0.3091089057786149
D-Glucose,1ao6,-4.905,180.1560000000001,180.063388104,-3.2214000000000005,110.38,5,6,6,12,24,1.0,1,0,17.44948974278318,8.220110468942837,2.411787232595313,3.648916103234773,85.93584172942023,0.2234877476857359,0.9133710804614948,0.0022900042041652,0.4071280749059213,0.824111646065255,359.87342056678347,728.4584269138358,883.9317225910854,2.339608083920114,0.3870450329174273,30.0,0.0333333333333332,2.6644023902747e-13,0.11677002630876,2.6644023902747e-13,22.2,0.57,3.311877783641869,-1.2086645288164,15.312757323101,15.312757323101,0.57,22.2,7.877172815511567,0.000705506594,30.0,1.0,,,0.999999999999998,1.0,16.5214218519174,0.54999656,0.44539108,-9.18439111,0.2464444000337891,8.2045797136538e-05,0.93679174558087,0.17042024430143,33.58,16.51,ZnO_12_0,-7.76,22.0,ZnO_12_0_1ao6.dlg,-0.06941229729317029,0.06941229729317029,-1.4140363516585295,1.4140363516585295,1.4834486489516998,0.7417243244758499
